,timeOnPage,maxDepth,scrollState,brightnessWeight,showHilbert,algorithm,selectedArtwork,loadStatus,showHilbertDetails,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,timeSect6,mobile,x,y
229,77932,11973.0,10,33,2,3,0.0,1,1,4214,3854,12666,3426,23662,12214,9262,0,9.980266,2.482606
230,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,16.3151,16.155838
231,40621,11482.5,14,38,0,1,0.0,2,0,4903,5782,1721,5401,2145,7130,7116,0,5.5207987,1.9621779
232,3757285,11868.0,7,0,0,1,9.0,2,0,1285,3680388,13712,2250,1299,5249,7882,0,10.324875,-6.6278315
233,6289,1541.0,1,0,0,0,20.0,1,0,783,1865,0,0,0,0,0,0,5.439685,-2.8140533
234,358545,8286.0,6,63,2,3,34.0,2,2,35281,21190,30554,64845,90496,100671,10885,0,9.972898,2.9479399
235,1283140,12124.0,7,48,2,4,41.0,1,1,250,17942,48341,1022272,47833,43203,101922,0,12.255853,-1.3893678
236,38948,10932.0,4,0,0,1,3.0,0,0,1173,3586,6332,3263,337,5632,6625,0,5.439537,1.8555483
237,97864,7700.0,6,8,0,1,21.0,2,0,2214,10066,34948,21335,14565,9885,0,0,9.316506,-0.48712257
238,14335,7862.0,6,0,0,3,3.0,2,0,319,576,660,962,1337,2891,0,0,4.386642,1.0097991
239,249481,12278.0,6,3,0,6,3.0,2,0,279,772,701,1711,1749,38767,180861,0,3.319947,6.5597587
240,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,12.369604,0.70236
241,74350,14733.0,6,0,0,1,6.0,2,0,804,1348,10917,5772,3361,7016,21101,0,5.105711,3.1104245
242,29081,10159.0,6,0,0,1,0.0,2,0,305,1599,853,3430,1467,1032,14942,0,3.747236,4.14374
243,71023,3962.0,5,0,0,0,2.0,2,0,166,1216,1076,1781,0,0,0,0,1.8422583,-0.9405698
244,1861696,1545.45458984375,1,0,0,0,12.0,0,0,1223325,628013,0,0,0,0,0,0,4.9567933,-6.3570027
245,141257,10895.2001953125,11,0,2,5,0.0,2,2,11916,11843,10382,5268,9692,32855,3850,0,6.201978,2.0443575
246,322902,11544.0,14,0,0,1,30.0,1,0,22237,25193,233971,28244,2117,1699,6020,0,10.41737,-2.8945272
247,43182,12247.0,21,0,0,1,8.0,2,0,1265,10169,7686,2364,2525,2341,13306,0,5.0273438,2.8604383
248,901670,7816.0,11,6,2,4,22.0,2,1,130409,85725,59686,77579,354127,119914,0,0,11.088141,2.1461706
249,555487,12121.0,11,76,0,3,15.0,2,0,77989,46522,52076,54717,88584,34862,185870,0,5.8177433,4.1940627
250,388936,6734.0,5,0,0,1,26.0,0,0,330602,33519,15219,1639,4169,430,0,0,3.1653123,-7.950218
251,384178,10492.5,8,0,2,3,5.0,2,2,12485,10726,11461,6221,15204,40901,270369,0,3.477629,6.3998694
252,41013,7200.0,5,0,0,3,0.0,1,0,2785,12458,4751,2429,3616,10830,0,0,7.9758015,1.5434315
253,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,16.235043,16.149614
254,494578,12850.0,13,0,0,5,33.0,2,0,627,11459,12451,11193,1745,22127,426618,0,2.3755639,6.530189
255,319569,11036.0,5,0,0,4,13.0,1,0,33226,41169,52334,47669,29547,79858,26077,0,8.022239,2.5300393
256,60861,11839.0,17,0,0,1,10.0,2,0,9750,22017,11040,5593,317,466,6749,0,6.7332406,-2.3797715
257,1705823,10674.0,16,27,0,4,6.0,2,0,777403,248187,100152,215406,79050,103857,172214,0,3.917849,-4.6175556
258,560278,9449.599609375,18,32,2,4,10.0,1,1,8978,17432,62087,58849,38170,291918,74910,0,9.186561,5.5088873
259,575136,7300.0,10,34,2,1,10.0,0,2,13768,53834,470020,3848,23033,4391,0,0,10.606597,-3.212891
260,49344,7503.0,6,0,0,4,0.0,2,0,3301,5696,8087,5383,10267,8962,0,0,9.312096,1.6240779
261,819629,8597.2001953125,11,65,2,10,70.0,1,1,122365,38094,144180,162341,148373,156456,37063,0,9.294899,1.543998
262,129395,7163.0,5,0,0,6,9.0,1,0,6105,21830,17596,8222,7180,64018,0,0,9.152618,4.8890405
263,527855,2648.0,3,0,0,0,9.0,2,0,34911,285658,3366,0,0,0,0,0,8.30578,-4.5255346
264,118678,2862.0,5,0,0,0,22.5,2,0,1264,11011,3835,0,0,0,0,0,2.4037902,-1.2590646
265,36040,12082.0,10,0,0,2,0.0,1,0,348,3684,1952,1832,1484,20618,3719,0,8.400952,5.52764
266,185496,10449.0,8,152,2,3,92.0,2,1,13522,14022,15864,20376,58851,49424,10589,0,10.570078,2.9799745
267,110648,7922.0,5,0,2,3,0.0,0,1,776,2424,6876,5229,60208,30167,0,0,11.480256,3.189552
268,7555,6252.66650390625,5,0,0,1,0.0,1,0,539,939,1605,2033,304,0,0,0,3.9040782,1.0763527
269,215028,11592.7998046875,7,9,0,4,4.0,0,0,2312,17816,43471,31844,18997,66788,24136,0,8.272255,3.2598743
270,44207,11324.0,10,0,0,1,9.0,1,0,4241,5773,3236,4386,3003,4175,12132,0,4.8732705,2.5796635
271,759526,7028.0,9,0,0,0,4.0,2,0,1425,6167,1448,840,1101,563,0,0,0.12835227,-0.5095533
272,130126,7789.0,5,6,2,3,0.0,1,2,12015,10849,28957,13761,29601,32934,0,0,9.631154,2.081065
273,15763,3189.0,3,0,0,0,0.0,0,0,710,3621,2342,0,0,0,0,0,5.84683,-1.8834933
274,6796,7479.0,5,0,0,1,0.0,2,0,117,684,857,1660,918,824,0,0,2.7007809,1.9823172
275,49943,12000.0,11,0,0,1,28.0,2,0,2788,4400,5802,6418,2743,5051,15025,0,4.9352713,3.0178173
276,336084,543.0,2,0,0,0,0.0,2,0,687,0,0,0,0,0,0,0,-0.75447494,-0.23352204
277,81776,12162.0,6,0,0,3,6.0,1,0,3425,5031,5061,21432,5616,23340,10779,0,8.559945,2.357386
278,16254,11007.0,16,0,0,0,9.5,2,0,7365,481,317,712,581,1101,5664,0,3.5095634,2.2197359
279,11559,989.5999755859376,2,0,0,0,0.0,2,0,3563,868,0,0,0,0,0,0,3.5230255,-3.7284856
280,10162,12305.0,11,0,0,1,0.0,2,0,2120,103,1562,326,637,450,1996,0,2.5359142,2.2262208
281,25368,7859.5,13,0,0,3,3.0,2,0,14,9979,2989,2839,1641,2446,0,0,6.327038,-1.4727806
282,14402,10331.0,10,0,0,1,0.0,2,0,1620,3047,0,0,476,0,5703,0,3.274478,2.8165667
283,37763,7509.0,4,0,0,3,2.0,0,0,0,5299,2092,3448,3189,19534,0,0,9.041374,5.347618
284,185306,5994.0,5,0,0,0,15.0,2,0,591,51942,5444,122925,480,0,0,0,11.60743,-1.416784
285,141112,11757.0,11,17,0,2,76.0,2,0,15081,28527,24497,7417,13024,26228,20528,0,7.071832,2.3716319
286,617631,7150.0,8,71,0,5,24.0,2,0,85162,110938,88411,154201,33280,117091,0,0,8.695255,0.92806315
287,13100,5631.0,4,0,0,0,3.0,2,0,1199,1950,1667,1299,567,0,0,0,5.1237507,-0.24917684
288,367833,7600.0,7,7,2,3,0.0,2,1,12112,12584,24882,11014,27365,32673,0,0,2.659461,0.39824432
289,13315,6959.0,6,0,0,1,0.0,2,0,2117,401,2849,1632,1451,600,0,0,4.962762,0.089839235
290,27487,12274.0,13,0,0,1,0.0,2,0,233,2234,6560,2711,1063,3126,4723,0,4.965727,1.4628804
291,2973,2013.0,3,0,0,0,2.0,2,0,168,318,0,0,0,0,0,0,3.8624716,0.9041156
292,917883,12398.0,6,0,2,7,8.0,2,1,297878,38050,55298,15049,15451,371491,107066,0,8.090684,3.598623
293,41727,12410.0,10,0,0,3,1.0,1,0,835,1341,15290,2647,2504,3586,11856,0,5.6708164,1.7062495
294,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,16.381866,16.377645
295,138430,8143.0,12,0,0,1,10.0,1,0,99342,7371,5340,9756,4786,6760,649,0,3.0953753,-6.622134
296,1241501,7027.0,26,34,0,5,849.0,0,0,151561,128426,239608,86227,577294,53099,0,0,11.319481,1.5722306
297,55542,2278.0,3,0,0,0,0.0,2,0,1708,2114,132,0,0,0,0,0,1.374072,-1.4902908
298,815465,9468.0,5,36,2,19,1.5,0,1,21621,15128,24832,13461,131525,106815,502061,0,4.2067003,6.2246513
299,447246,8534.0,8,21,0,5,60.0,2,0,15774,27554,23430,1825,37691,56000,65444,0,2.4291096,1.0972533
300,14693433,10998.400390625,9,64,0,8,0.0,2,0,91321,291198,209351,226381,227752,13606141,22657,0,10.246605,7.683476
301,117346,7355.0,6,0,0,1,1.0,2,0,121,3710,3013,4412,4999,1420,0,0,2.0139709,-0.62716466
302,75527,16333.0,5,0,0,9,38.0,1,0,880,4681,12574,5696,4594,2670,38068,0,4.022034,4.6264267
303,158130,11531.0,6,10,0,1,10.0,2,0,4425,13340,6801,4033,23020,5600,7484,0,2.4408622,0.2405113
304,27619,3333.333251953125,5,0,0,0,0.0,2,0,4283,3184,4235,0,0,0,0,0,5.444068,-1.8913854
305,555122,10464.0,11,99,2,4,9.0,2,2,7532,15119,26254,31940,86282,60995,13535,0,2.8781083,0.589576
306,90167,9591.0,6,16,0,3,3.0,2,0,1870,4096,5051,3101,7050,5336,2682,0,2.68642,-0.18517143
307,49751,7362.0,6,0,0,1,0.0,2,0,691,1161,11540,29090,2402,2418,0,0,11.122983,-1.1231067
308,116733,12239.0,11,0,0,1,21.0,2,0,673,10003,1893,854,8810,6934,69781,0,3.8061254,5.763833
309,649318,9868.0,11,51,2,4,0.0,2,1,9531,7229,515921,4956,15062,54913,34445,0,10.751799,-2.9559915
310,31433,11630.0,10,0,0,1,3.0,1,0,2112,3547,1954,3640,3250,994,10044,0,4.432619,2.696629
311,483406,11750.0,6,50,0,5,15.0,2,0,30550,38528,46750,56294,38496,200219,61889,0,8.736008,4.3816347
312,59544,11399.0,11,0,0,1,0.0,2,0,582,4427,4623,32791,2531,1011,6368,0,11.279794,-1.088762
313,37923,10286.0,11,0,0,1,0.0,2,0,3718,3792,6318,2145,1590,2200,2635,0,5.556862,0.5695981
314,119582,12026.0,13,122,4,8,0.0,1,3,2330,3724,1473,2216,1521,68991,35951,0,7.897428,5.983143
315,1102514,10984.0,11,9,2,3,0.0,2,2,26103,17531,33071,12292,34249,104329,53255,0,2.0472548,0.6396103
316,609632,12430.0,17,18,0,12,32.0,2,0,66850,34358,38533,2679,43832,166173,151480,0,6.774469,4.423413
317,294702,8340.0,6,0,0,1,0.0,2,0,200,286304,1284,1155,1030,1601,153,0,10.270189,-6.5487666
318,117938,2900.0,6,0,0,0,29.0,2,0,79199,27586,2171,0,0,0,0,0,4.3630233,-6.425906
319,3205855,2123.0,3,0,0,0,0.0,2,0,12941,16569,466,0,0,0,0,0,-0.42872685,-0.33216235
320,674569,11531.0,16,83,2,25,40.0,0,1,9886,32140,46147,24347,152301,314471,89383,0,9.671636,4.635998
321,27529,4466.181640625,7,0,0,0,0.0,2,0,1739,4015,6317,2118,0,0,0,0,6.8013964,-1.0425009
322,234584,9003.0,6,76,2,7,14.0,2,1,19221,26355,32302,1840,25295,47292,40620,0,7.1092024,3.3490047
323,864665,7933.0,6,20,2,3,0.0,2,1,64041,23217,25198,50689,41468,85027,0,0,2.3539498,0.47463617
324,14656361,12982.0,15,34,4,7,50.5,2,3,2982669,70491,7617327,950734,7074,337079,2678607,0,9.681963,-2.0733027
325,950584,10619.0,11,14,2,6,20.0,2,2,55617,118033,65142,81664,192917,388783,38602,0,9.8704,4.058555
326,26862,11631.0,5,0,0,1,2.0,1,0,1684,2666,3971,2351,2266,3357,5466,0,4.538,1.7651563
327,88721,7951.0,9,0,0,1,0.0,2,0,4175,14939,15629,2978,7431,30531,0,0,8.888069,3.824902
328,27822,968.0,2,0,0,0,0.0,2,0,17670,1506,0,0,0,0,0,0,3.0295024,-6.08167
329,91123,4415.2001953125,9,0,0,0,13.0,2,0,23338,33233,23793,2749,0,0,0,0,7.098176,-3.1791992
330,110703,14592.0,19,58,0,6,29.0,2,0,1266,2558,4036,7067,8203,1837,63522,0,3.769727,5.3631067
331,234145,7400.0,6,0,0,3,0.0,2,0,591,5294,9635,3127,2174,10273,0,0,1.6726458,-0.014756
332,239989,7200.0,10,39,0,5,21.0,2,0,30807,41731,67974,31340,21255,37052,0,0,8.317072,0.13593565
333,110909,11162.0,7,25,0,4,87.0,1,0,517,8158,4472,3601,57174,28569,7062,0,11.423476,3.0671852
334,122953,7802.0,6,94,0,1,83.0,2,0,17817,17894,28500,9589,26251,9829,0,0,9.170962,0.66825783
335,392521,7771.2001953125,8,166,2,13,254.0,2,1,35156,40265,45772,18604,82999,120499,0,0,9.961367,3.308154
336,130886,7101.60009765625,7,12,0,3,23.0,1,0,25181,17947,21932,23744,26216,11712,0,0,9.641845,0.5656652
337,1049305,2670.0,5,0,0,0,32.0,2,0,75120,960677,449,0,0,0,0,0,9.53624,-6.397364
338,139493,7459.0,5,337,2,4,0.0,0,2,0,4529,26980,47772,34552,15913,0,0,10.526402,0.3524153
339,20905,790.0,2,0,0,0,0.0,2,0,5028,450,0,0,0,0,0,0,2.386933,-3.310469
340,214167,11513.0,55,48,0,10,79.0,2,0,27077,7902,14991,14067,35961,80903,25309,0,8.83176,4.122776
341,122528,11275.0,13,48,0,6,213.0,2,0,1285,8926,9395,2329,30155,41990,16298,0,9.306338,4.0236545
342,2041573,11937.0,6,0,2,7,33.0,2,1,25876,12897,12279,6008,8389,1934415,35135,0,10.192016,7.822267
343,117016,10827.0,13,0,0,1,10.0,2,0,4300,9868,25436,4385,45338,9136,15501,0,10.80369,2.201745
344,136931,10486.6669921875,15,0,0,1,0.0,2,0,4925,10225,8015,3945,3936,3524,8774,0,2.275177,-0.08035245
345,241891,7400.0,6,22,0,1,6.0,2,0,35624,39292,26710,33374,27988,70959,0,0,8.725197,2.666493
346,653946,11453.0,9,23,2,5,3.5,2,2,36874,21838,8282,9032,26712,450312,30142,0,9.876307,6.4460773
347,87464,1482.0,3,0,0,0,0.5,2,0,164,73250,0,0,0,0,0,0,9.578667,-5.9816556
348,23063,10994.0,10,0,0,1,0.0,1,0,199,3569,1486,1319,898,1316,9216,0,3.8584654,2.920529
349,13145,6416.0,6,0,0,1,1.0,2,0,1631,3152,1383,807,811,1470,0,0,4.7299,-0.14944792
350,94592,7349.0,6,0,0,7,4.0,2,0,3185,11978,9552,3761,3383,16263,0,0,3.6479194,0.658678
351,80560,6900.0,6,0,0,1,0.0,2,0,3397,13334,7246,27023,6464,1914,0,0,9.717785,-0.54967433
352,287103,7956.0,7,177,2,8,114.0,1,1,8606,10479,53455,24808,80864,104597,0,0,10.327447,3.7367935
353,1280835,10885.0,21,23,4,3,26.0,2,3,15382,12072,12021,14770,12813,84989,477504,0,4.7151847,5.261473
354,247814,8576.0,6,111,2,5,8.0,2,1,40268,20144,35023,28604,1430,60007,57874,0,6.721904,3.6832776
355,484870,8444.6669921875,11,22,0,3,1.0,2,0,10567,6562,8189,13302,12257,20980,403733,0,2.5733807,6.4411645
356,320070,10841.0,10,16,2,3,0.0,1,1,29993,21246,63820,42263,27536,80069,47673,0,7.724681,2.9676013
357,200322,12315.0,8,71,2,6,22.0,2,2,5696,11648,14335,16566,64875,35207,46684,0,9.52974,3.2275724
358,602583,7769.60009765625,8,64,2,3,66.0,2,1,40312,103072,64639,57540,183573,142489,0,0,10.285108,2.5346913
359,146393,11281.5,21,19,0,1,12.0,2,0,101036,3744,3595,649,9570,2341,14736,0,2.9171343,-6.3787265
360,86083,6159.0,8,2,0,1,0.0,2,0,4610,17687,14466,12073,8291,0,0,0,8.043127,-0.7055031
361,22247,2700.0,2,0,0,0,0.0,1,0,1668,5693,5493,0,0,0,0,0,7.079018,-2.0230327
362,27405,11321.0,11,0,0,1,5.0,2,0,191,2081,4512,3687,1838,3344,2538,0,4.953667,1.1788785
363,16458,6804.0,6,0,0,1,0.0,2,0,653,1848,4801,1333,1301,165,0,0,5.78344,-0.26504064
364,61772,9934.0,6,0,0,1,10.0,2,0,675,10966,2638,7781,8662,13892,7252,0,7.4104,2.803469
365,80577,7411.0,6,22,0,1,0.0,2,0,268,3921,22124,26927,20988,1223,0,0,10.640643,-0.1413677
366,131061,11531.0,11,0,0,1,0.0,2,0,362,94448,4783,3775,2277,2868,10775,0,9.088718,-5.368799
367,97436,9537.0,8,0,2,1,9.0,2,1,1254,6232,16687,3423,9625,16730,23646,0,6.514855,3.582018
368,28309,6239.0,6,0,0,1,0.0,2,0,4484,5238,6515,3086,2305,0,0,0,6.741924,-1.0828127
369,499084,6977.0,8,186,2,1,8.0,2,1,49423,174690,84492,60362,107695,4007,0,0,8.803603,-0.25762683
370,133901,6891.0,8,0,0,5,0.0,2,0,2260,26588,8924,3530,2516,11337,0,0,3.8143892,-1.4238257
371,121557,6455.0,6,25,0,1,0.0,2,0,6575,25177,33614,14714,32946,228,0,0,9.94952,0.35277575
372,83081,9999.0,17,0,0,16,7.0,2,0,3929,361,4481,2168,1094,55973,14985,0,9.40708,6.542105
373,183312,10216.0,11,17,0,7,36.0,2,0,7883,15620,40598,7115,3053,51032,40057,0,7.010962,3.6084201
374,152459,12361.0,21,0,0,6,5.0,2,0,4266,4294,9783,3596,12183,50678,61760,0,6.478522,5.623511
375,11330,12239.0,10,0,0,1,0.0,2,0,1498,0,0,0,66,95,6105,0,2.3838608,3.0929382
376,104503,7602.39990234375,8,107,4,4,74.0,2,3,10733,2334,9182,2400,46882,10865,0,0,11.3830185,2.3157103
377,181545,3100.0,3,0,0,0,29.0,2,0,4288,12484,15487,0,0,0,0,0,2.332426,-0.84278756
378,264770,7416.0,5,40,0,4,84.0,1,0,4849,87395,45504,28989,51739,42139,0,0,8.793912,0.53082293
379,172192,11526.0,11,0,0,1,38.0,2,0,26766,29900,31048,66863,5720,1001,2098,0,9.72711,-1.0492562
380,5528,2462.0,4,0,0,0,0.0,0,0,1906,2495,266,0,0,0,0,0,5.9573283,-3.7340868
381,8048,700.0,2,0,0,0,0.0,2,0,3120,848,0,0,0,0,0,0,3.828441,-4.153981
382,98291,6140.0,10,0,0,1,29.0,2,0,20675,9372,7313,37142,1660,0,0,0,9.884626,-0.812233
383,17630,6800.0,6,0,0,1,0.0,2,0,2901,2049,3400,1668,2449,387,0,0,5.528481,-0.31598634
384,262870,8600.0,7,45,2,5,14.0,1,1,18100,35986,42292,29930,1602,71005,62040,0,7.173148,3.7841759
385,19891,10586.0,11,0,0,1,0.0,2,0,754,1826,986,584,334,515,10792,0,3.1259375,3.5842488
386,81524,8291.5,13,27,2,4,7.0,2,1,2199,17542,19439,7666,18260,9469,902,0,9.381409,0.7380041
387,21279,3842.0,4,0,0,0,2.0,2,0,140,4679,6967,738,0,0,0,0,7.6091375,-1.7096289
388,45241,10443.0,8,0,2,4,11.0,2,1,1670,2483,2596,2812,10809,6210,10450,0,5.9552894,2.5703063
389,0,0.0,2,0,0,0,2.0,2,0,0,0,0,0,0,0,0,0,16.395483,15.135268
390,242974,7063.0,6,0,0,1,7.0,2,0,1011,893,3233,2088,147948,2309,0,0,12.372694,2.6003957
391,1382797,2600.0,5,0,0,0,0.0,2,0,12926,12258,6852,0,0,0,0,0,-0.10177075,-0.7698643
392,40367,10944.0,10,0,0,1,7.0,1,0,2284,3968,5123,1796,3885,4785,13730,0,4.7217507,3.2578893
393,9644,704.0,3,0,0,0,0.0,2,0,335,2397,0,0,0,0,0,0,4.3977504,-2.2500157
394,82832,7818.0,6,0,0,9,101.0,2,0,1282,4351,5617,6899,2268,56464,0,0,9.676084,6.3205705
395,406768,11400.0,19,29,2,4,74.0,2,1,5924,41258,49434,29548,66768,60858,111784,0,6.4925623,3.7761986
396,117632,12025.0,6,37,0,3,0.0,1,0,4668,5099,10743,7893,19628,44581,18997,0,8.679151,4.650441
397,19253,12192.0,13,0,0,1,0.0,2,0,2760,2329,2636,985,4017,913,2536,0,4.072466,1.3015026
398,578528,11944.0,17,62,4,3,1.0,2,3,40449,36501,57126,49140,166369,95155,77255,0,9.536327,2.9023495
399,334314,11113.0,11,43,0,1,60.0,2,0,49319,42418,74143,83222,21157,18662,34445,0,8.228674,-0.07900142
400,33236,12750.0,13,0,0,1,6.0,2,0,5690,2050,2087,1258,985,1751,4454,0,4.682655,1.4703778
401,14106,1155.0,5,0,0,0,0.0,2,0,673,1348,0,0,0,0,0,0,3.0126522,-1.6417987
402,7468,1300.0,2,0,0,0,25.0,1,0,1013,713,0,0,0,0,0,0,3.6847372,-2.2828064
403,1060749,11531.0,11,0,0,1,3.0,2,0,980808,1999,786,1633,1400,1417,3997,0,3.0582104,-8.703161
404,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,16.17852,16.273502
405,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,12.441922,0.4386268
406,74132,5721.0,5,0,0,0,4.0,2,0,6261,10399,9544,3545,1496,0,0,0,3.7977812,-1.1751902
407,74474,5200.0,6,0,0,0,9.0,2,0,837,13222,5302,44103,1307,0,0,0,11.308484,-1.3027074
408,172859,10762.0,5,65,2,13,97.0,1,2,874,5872,27985,4250,51614,18672,61400,0,6.060714,4.6704016
409,241860,10923.0,10,27,0,3,6.0,0,0,15609,26760,31352,10243,31755,84093,35054,0,8.3366375,4.077877
410,11161,10917.0,20,0,0,1,12.0,1,0,1141,720,311,791,226,268,2229,0,2.8405101,2.0524502
411,15557,10917.0,14,0,0,1,3.0,2,0,771,859,194,591,1977,708,5185,0,3.3258271,2.590418
412,41358,9176.0,6,0,0,3,18.0,2,0,185,2044,3258,4549,2403,12179,2176,0,7.770012,4.343841
413,208415,7080.0,6,13,2,1,6.0,2,1,26280,37400,55775,29976,47119,2117,0,0,9.778219,0.11772025
414,2048454,12137.0,13,108,2,5,115.0,2,1,33611,21785,49103,33053,2086,388465,476253,0,6.468183,4.567292
415,183242,8889.0,5,68,0,3,0.0,0,0,1699,22958,45859,19996,13982,32871,43581,0,6.7831755,2.9525604
416,9131,2262.0,3,0,0,0,0.0,2,0,2452,1696,458,0,0,0,0,0,4.966042,-2.9142752
417,331725,12593.0,9,43,4,12,84.0,1,3,24946,6242,15663,3230,1693,15443,261422,0,2.7917762,6.5486045
418,96351,5469.0,7,0,0,0,39.0,2,0,9582,34164,24298,15649,550,0,0,0,8.182574,-2.2902176
419,1951228,11215.0,15,159,2,5,20.0,2,1,14169,5380,22475,36357,20340,29109,88109,0,0.9004032,0.5484484
420,51834,9344.0,8,31,0,4,11.0,2,0,1814,3219,102,2211,24305,7165,7352,0,11.311751,2.7302709
421,1025696,11260.7998046875,13,28,0,12,49.0,2,0,9060,5370,15096,3020,11256,69142,17280,0,1.5913712,0.50741094
422,4143053,12215.0,24,28,2,8,336.0,2,1,1619155,145542,52530,50654,6558,181870,2079002,0,3.8670487,4.5966105
423,34121,6506.0,5,0,0,1,0.0,0,0,1183,14439,5149,3501,2767,167,0,0,7.2871404,-2.9386363
424,1253237,6460.0,6,94,0,1,140.0,2,0,65486,252284,143048,146640,149807,2234,0,0,8.678096,-0.14377558
425,1624261,4357.0,4,0,0,0,48.0,2,0,326672,31545,69372,1067,0,0,0,0,2.094421,-2.9043856
426,37485,4418.0,3,0,0,0,0.0,1,0,1477,4579,24795,2542,0,0,0,0,9.9255,-2.6922777
427,242931,8444.0,11,13,2,6,11.0,1,2,10193,41346,38565,34359,40889,31795,39230,0,7.54929,2.4979546
428,661897,3329.0,5,0,0,0,0.0,2,0,2682,9397,13033,0,0,0,0,0,0.59278595,-0.37244698
429,102013,7101.33349609375,5,10,0,3,3.0,1,0,12078,13491,16869,9653,23227,22626,0,0,9.586193,1.9916468
430,3017415,8102.0,6,7,2,11,0.0,2,1,34589,60552,2208842,71167,552448,37132,50983,0,10.685243,-2.8610897
431,77608,11091.0,13,0,0,1,0.0,2,0,49799,4323,1881,1729,2166,3951,5442,0,2.906543,-5.8161106
432,39557,2490.0,3,0,0,0,28.0,2,0,15935,17774,572,0,0,0,0,0,6.098587,-5.666318
433,10915,1359.0,3,0,0,0,0.0,2,0,2886,1000,0,0,0,0,0,0,3.632156,-3.229433
434,190643,11215.0,21,0,0,4,0.0,2,0,96570,10399,8823,3738,30755,6858,27179,0,3.3812008,-4.8090086
435,30482,9285.0,6,0,0,4,19.0,2,0,5070,3284,3068,2619,1534,2587,7512,0,4.8144593,2.2534528
436,387622,11091.0,15,0,0,1,0.0,2,0,42109,146066,18961,142816,8202,7604,8583,0,9.105266,-1.7015908
437,436571,11091.0,25,24,2,7,10.0,2,2,370249,5703,11626,4769,16458,15728,6383,0,3.195439,-7.93269
438,153349,11091.0,16,50,0,8,25.0,2,0,7333,3241,13811,3969,76854,38058,6337,0,11.412374,3.1224394
439,4495349,11091.0,28,0,2,10,60.0,2,1,52981,156809,7829,4669,21852,2252336,1661475,0,7.4093957,5.8662386
440,15011,6828.0,6,0,0,1,0.0,2,0,704,2170,1862,1968,1333,450,0,0,5.160772,0.018108683
441,915821,11215.0,11,13,0,14,54.0,0,0,2204,2946,4085,3097,793343,82056,16046,0,13.187536,2.408264
442,6694,3594.0,4,0,0,0,0.0,2,0,115,574,212,0,0,0,0,0,4.3032146,0.64561516
443,19187,5734.0,5,7,1,0,0.0,2,1,5595,2201,1968,1767,1601,0,0,0,5.216384,-1.8065809
444,1672894,14346.0,73,3,2,5,3.0,2,1,482033,10343,19008,25235,17537,340021,227299,0,6.154979,2.2585301
445,1338495,10633.0,11,0,0,3,0.0,2,0,234,598,1337,959,1189,214058,1118360,0,2.668104,6.7430468
446,9941,2448.0,3,0,0,0,0.0,2,0,732,3570,99,0,0,0,0,0,6.1558433,-3.20143
447,4880,1108.0,1,0,0,0,0.0,1,0,1052,209,0,0,0,0,0,0,3.617252,-2.8115015
448,2009033,11002.0,11,0,0,1,0.0,2,0,351,2644,1982643,2803,2300,1369,5266,0,11.184566,-3.3083656
449,9857,300.0,2,0,0,0,0.0,2,0,2756,0,0,0,0,0,0,0,2.549931,-3.6144035
450,82705,10090.0,10,9,0,1,1.0,1,0,17567,7769,13334,2504,13398,16456,6915,0,7.8656135,1.5176814
451,1054067,12700.0,11,14,2,3,1.0,2,1,1922,11979,22824,1897,27385,53567,173684,0,1.891969,1.2425876
452,382118,8137.60009765625,6,104,2,5,73.0,2,2,29173,37823,37450,59299,80189,84907,43097,0,8.828204,2.7855806
453,25938,11700.0,22,0,0,1,17.0,1,0,5025,2519,3174,1838,712,2114,8833,0,4.1970406,2.5269196
454,321731,4300.0,4,0,0,0,8.0,2,0,158647,44082,65414,883,0,0,0,0,5.05845,-4.450118
455,0,0.0,1,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,16.268858,16.647135
456,418816,8166.0,6,0,2,11,0.0,2,1,44342,55645,75501,52039,90584,78998,3598,0,9.572409,1.7294142
457,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,12.458887,0.7643347
458,18211,1007.0,3,0,0,0,0.0,2,0,1385,4100,0,0,0,0,0,0,4.292176,-2.3540576
459,136110,13613.0,11,40,0,3,11.0,2,0,21702,6735,8713,6207,21697,17971,23629,0,7.5974965,2.734142
460,240282,9010.0,6,119,1,4,80.0,2,1,45433,56166,53941,5083,4537,55489,13280,0,7.6106,1.4505839
461,226831,11329.0,11,0,2,7,51.0,2,1,5379,40000,48458,14827,14437,81779,9611,0,8.756292,3.6168165
462,29928,9851.0,10,0,0,1,1.5,0,0,4734,3900,2752,4364,3188,2149,3633,0,5.2898264,1.2457552
463,476185,9235.0,12,193,0,6,28.5,0,0,47833,49430,53356,113350,94043,57599,49902,0,9.086261,1.7003657
464,297734,4218.0,9,0,0,0,9.0,2,0,179,3993,580,253,0,0,0,0,0.39991748,-0.79154813
