,timeOnPage,userAgent,maxDepth,step,demoNumOn,beatNumThreeFour,beatNumSixEight,beatNumDefault,beatHoverThree,beatHoverSix,emphasizeThreeFour,emphasizeSixEight,threeFourOn,sixEightOn,playLinear,altThree,altSix,exampleSix,exampleThree,altSix.1,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,x,y
2701,44155,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36",3380.0,5,0,14,9,4,0,0,3,2,3,2,0,0,0,0,0,0,21460,14983,5651,1434,580,0,2.9690263271331787,3.3617656230926514
2702,67604,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,3200.0,5,0,149,35,0,6,0,26,10,26,10,0,0,0,4,6,0,5738,8528,15283,29116,734,0,-1.2679818868637085,-4.603215217590332
2703,67641,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2334.0,5,0,81,38,0,0,2,6,6,6,6,0,0,0,0,0,0,78,100,8458,49,0,0,-3.941854238510132,3.2243573665618896
2704,110273,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",3277.0,8,0,90,66,9,2,2,14,10,14,10,0,0,0,2,4,0,8636,16319,25472,16536,3101,0,-2.4448025226593018,-0.09986981004476547
2705,6370,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",966.0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3995,2293,0,0,0,0,3.8228139877319336,3.919708490371704
2706,106364,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3562.0,15,0,126,53,38,6,4,14,10,14,10,0,0,0,2,4,0,12285,20612,20578,47742,4262,867,-0.3579648733139038,-4.289863586425781
2707,20568,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:61.0) Gecko/20100101 Firefox/61.0,3460.0,10,0,8,4,0,0,2,4,4,4,4,0,0,1,0,0,1,4049,936,3329,2155,1141,6472,0.36772939562797546,7.470942497253418
2708,119738,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3225.0,5,0,221,68,11,10,10,18,18,18,18,0,3,2,4,4,2,1150,10998,35882,46850,1249,0,-3.241358518600464,-4.305559158325195
2709,1832941,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2720.666748046875,4,0,77,40,10,0,0,6,6,6,6,0,0,0,2,4,0,2454,32324,4354,1783977,0,0,-0.377948522567749,-9.035486221313477
2710,73945,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:61.0) Gecko/20100101 Firefox/61.0,3301.0,5,0,122,42,10,8,6,10,8,10,8,0,0,1,2,2,1,1067,6967,37232,24532,1504,0,-4.8215556144714355,-2.559821128845215
2711,45719,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2180.0,6,0,32,36,13,4,6,8,10,8,10,0,0,0,0,0,0,176,9203,9184,1183,0,0,-1.9425992965698242,2.0686988830566406
2712,43996,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3201.0,1,0,165,14,0,0,0,2,2,2,2,0,0,0,2,2,0,0,0,0,43438,83,0,-0.461217999458313,-8.928281784057617
2713,200548,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2733.0,7,0,315,128,0,4,4,15,14,15,14,0,1,0,6,8,0,2770,33948,18812,84908,0,0,-0.7691667079925537,-4.628464221954346
2714,114787,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,3013.0,5,0,93,42,10,4,2,18,6,18,6,0,0,0,2,2,0,9241,41970,9124,18867,99,0,0.7641592621803284,-0.031355928629636765
2715,74090,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.102 Safari/537.36 Vivaldi/1.97.1259.3",2933.333251953125,6,0,123,53,0,0,0,16,14,16,14,0,0,0,6,2,0,23003,18651,9884,19701,0,0,2.2007503509521484,-1.5917493104934692
2716,237267,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",3152.0,5,0,294,175,0,6,8,32,24,32,24,0,1,1,6,6,1,108,53494,21556,58988,97,0,-1.0861166715621948,-2.389934778213501
2717,227412,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",3181.0,7,0,157,81,10,2,6,8,10,8,10,0,0,1,2,2,1,1819,80374,59358,82206,283,0,-0.6592153310775757,-1.67646324634552
2718,187010,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",3283.0,7,0,275,111,19,6,4,20,16,20,16,0,1,1,2,4,1,487,38511,28772,56339,871,0,-1.4113848209381104,-2.893433094024658
2719,209295,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3175.0,7,0,205,104,5,8,8,32,34,32,34,0,2,2,4,2,2,59500,64287,40101,38650,2120,0,1.59050714969635,-0.058577459305524826
2720,52995,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,3814.0,12,0,41,32,0,0,2,10,6,10,6,0,0,0,2,6,0,281,1491,1450,20456,1051,1083,-0.9202480316162109,-5.354753017425537
2721,134852,"Mozilla/5.0 (X11; CrOS x86_64 10895.33.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.58 Safari/537.36",3422.0,10,0,26,18,0,0,0,4,2,4,2,0,0,0,0,0,0,24354,17347,27597,58606,4549,0,0.5705421566963196,-4.462207794189453
2722,38910,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",1556.0,6,0,10,0,0,4,0,9,0,9,0,0,2,0,0,0,0,2324,22248,10996,0,0,0,1.6137456893920898,0.7135127782821655
2723,69237,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2404.0,4,0,138,75,32,4,6,10,12,10,12,0,0,0,4,2,0,5973,18700,29724,3486,0,0,-2.2693397998809814,0.456291139125824
2724,205949579,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.64",3561.0,19,0,17,0,0,0,0,8,0,8,0,0,0,0,0,0,0,205662819,1783,6101,1633,369,799,-7.928750514984131,3.7228596210479736
2725,78566,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",3405.0,14,0,60,40,5,2,2,6,6,6,6,0,0,0,2,2,0,23303,5538,16860,2979,24775,0,-1.0253024101257324,2.4376587867736816
2726,92900,"Mozilla/5.0 (Linux; Android 5.1.1; KFFOWI Build/LVY48F) AppleWebKit/537.36 (KHTML, like Gecko) Silk/68.2.6 like Chrome/68.0.3440.85 Safari/537.36",3699.0,14,0,323,65,0,0,0,2,3,2,3,0,0,0,2,2,0,1842,1831,1623,74674,4627,7922,-0.3468839228153229,-7.909718036651611
2727,63263,"Mozilla/5.0 (iPad; CPU OS 11_4_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) CriOS/68.0.3440.83 Mobile/15G77 Safari/604.1",2917.0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15303,11456,22549,5206,5531,0,-0.7807433605194092,0.9587497711181641
2728,16971,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3403.0,5,0,18,16,0,0,2,3,12,3,12,0,0,0,2,0,0,1266,568,815,384,283,0,-1.2346067428588867,5.506602764129639
2729,143226,Mozilla/5.0 (X11; Fedora; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0,3622.5,8,0,80,109,25,2,4,14,18,14,18,0,0,0,6,4,0,64669,16917,47385,11188,1265,159,1.0968369245529175,2.259782552719116
2730,10098145,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3802.0,36,0,96,125,3,2,4,18,18,18,18,0,0,0,0,0,0,10021194,35280,22885,2816,1752,11185,-7.679201602935791,3.8913400173187256
2731,83622,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3365.0,5,0,81,38,6,6,2,13,6,13,6,0,1,1,2,2,1,15259,6729,35619,16174,1208,0,-2.309264659881592,-0.9547811150550842
2732,62119,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3440.0,6,0,119,44,4,2,2,8,8,8,8,0,0,0,6,6,0,111,6733,9744,41897,1918,751,-1.2941920757293701,-6.751036167144775
2733,137673,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3116.0,10,0,201,86,0,2,4,14,16,14,16,0,2,1,4,4,1,1251,12156,19744,50354,16371,0,-1.8459068536758423,-4.251256465911865
2734,195455,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2399.333251953125,7,0,54,46,0,8,10,20,24,20,24,0,1,0,4,4,0,264,666,25320,237,0,0,-4.006063461303711,3.1536364555358887
2735,125961,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,3197.0,5,0,126,70,17,4,2,12,12,12,12,0,1,0,4,2,0,2380,46976,25936,26992,671,0,-0.3373066484928131,-0.14862896502017975
2736,228880,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3581.0,13,0,353,151,17,8,4,63,68,63,68,0,1,0,6,4,0,42180,73655,23089,67216,4081,1872,1.2915565967559814,-1.4318420886993408
2737,17501,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2936.0,8,0,8,0,0,0,0,2,0,2,0,0,0,0,0,0,0,6367,8664,885,682,18,0,3.2222917079925537,2.7421092987060547
2738,178519,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36",3539.0,20,0,234,102,30,6,4,20,10,20,10,0,0,0,2,2,0,2122,64261,23336,43470,4785,4140,0.09434600919485092,-0.7457116842269897
2739,161712,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3758.0,8,0,183,84,0,6,8,20,20,20,20,0,3,0,4,2,0,53176,19928,63795,20921,2069,766,0.06905201077461243,0.4673998951911926
2740,44047,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,3148.0,5,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,217,29423,3970,2719,717,0,3.5916059017181396,0.5558933019638062
2741,220574,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,3312.0,5,0,177,103,67,2,8,16,20,16,20,0,1,1,4,4,1,16084,118417,23700,49900,1350,0,1.5750930309295654,0.019939394667744637
2742,68500,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3287.0,5,0,51,53,7,2,2,7,8,7,8,0,0,0,2,2,0,23329,5944,9982,24833,1266,0,2.6065309047698975,-3.1602015495300293
2743,57120,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1430.0,3,0,38,15,0,2,0,16,10,16,10,0,0,0,0,0,0,24516,2870,99,0,0,0,1.9395198822021484,5.349984645843506
2744,119973,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1313.5999755859375,2,0,82,61,14,4,0,12,8,12,8,0,0,0,0,0,0,2250,61395,3465,0,0,0,2.748323917388916,1.3387917280197144
2745,125391,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2947.0,7,0,17,14,0,0,0,8,6,8,6,0,0,0,0,0,0,7263,9237,1184,85765,16,0,-0.3525809049606323,-7.089007377624512
2746,43709,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36",2064.0,3,0,0,7,0,0,6,0,6,0,6,0,0,0,0,0,0,5176,17783,16215,0,0,0,-0.4850066900253296,0.9228487610816956
2747,46424,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",3685.0,11,0,49,28,0,0,0,8,4,8,4,0,0,0,0,0,0,8008,32182,2503,1568,201,932,4.059397220611572,1.3625017404556274
2748,101184,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3314.0,6,0,117,52,11,2,2,7,8,7,8,0,0,0,4,2,0,14857,10053,21742,47025,2868,0,0.5303155183792114,-4.7641801834106445
2749,13978377,"Mozilla/5.0 (iPad; CPU OS 11_4_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) CriOS/68.0.3440.83 Mobile/15G77 Safari/604.1",3572.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958067,6631,3192,3167,1332,1234,-7.909994125366211,3.7105231285095215
2750,11955014,"Mozilla/5.0 (iPad; CPU OS 11_4_1 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) CriOS/68.0.3440.83 Mobile/15G77 Safari/604.1",3444.0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18074,0,0,0,22555,8663,-7.0400896072387695,7.717384338378906
2751,1325,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:62.0) Gecko/20100101 Firefox/62.0,593.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,500,0,0,0,0,2.128361463546753,4.433475017547607
2752,62044,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:62.0) Gecko/20100101 Firefox/62.0,2647.0,2,0,0,0,0,0,4,6,12,6,12,0,0,1,6,2,1,0,100,2830,925,0,0,-4.063872337341309,5.906593322753906
2753,30761,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",692.0,4,0,19,18,2,0,0,4,4,4,4,0,0,0,0,0,0,19215,2000,0,0,0,0,3.312189817428589,5.607211589813232
2754,106219,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",3513.0,15,0,154,36,10,8,4,16,12,16,12,0,1,0,8,8,0,2291,12700,34003,47941,2559,4177,-3.096364974975586,-4.534247875213623
2755,32670,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,2165.0,3,0,20,20,16,4,4,7,6,7,6,0,0,0,0,0,0,870,8842,10548,118,0,0,-2.3583152294158936,1.1175674200057983
2756,2232567,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3262.0,6,0,159,84,18,0,0,12,8,12,8,0,0,0,0,0,0,1113,62236,37475,9309,1442,0,-4.8963141441345215,5.840605735778809
2757,135988,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36 OPR/54.0.2952.64 (Edition Campaign 21)",3334.0,10,0,139,69,16,6,2,14,10,14,10,0,1,0,2,2,0,47792,16149,24085,26463,7087,0,2.751971960067749,-1.5102605819702148
2758,1386257,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3150.0,7,0,86,69,4,0,0,6,10,6,10,0,0,0,6,2,0,69360,3850,13550,30400,11416,0,-3.389798879623413,7.135957717895508
2759,136423426,"Mozilla/5.0 (iPad; CPU OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",3443.0,6,0,0,0,0,0,0,4,3,4,3,0,0,0,3,2,0,7120,3734,23717,10475,136374855,0,-6.853677749633789,2.1405746936798096
2760,9370,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3090.0,22,0,0,0,0,0,0,5,8,5,8,0,0,0,4,2,0,960,294,1996,743,2863,0,-0.3825891315937042,4.79585075378418
2761,162343,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3288.0,5,0,122,135,18,0,0,12,12,12,12,0,0,0,4,2,0,34545,45458,31006,38460,5605,0,1.4366272687911987,-0.9919129014015198
2762,2258221,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3290.0,6,0,173,69,0,2,4,18,10,18,10,0,1,1,4,2,1,13573,3022,30361,38160,1150,0,-5.4558234214782715,5.653177261352539
2763,1655036,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0,3833.0,7,0,354,224,58,8,6,20,40,20,40,0,3,1,2,2,1,281243,85872,173779,168002,15433,8679,-2.1664233207702637,2.9195470809936523
2764,20084,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Reeder/3.1.2 Safari/605.1.15",3441.0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1831,966,1542,383,1004,166,-1.3879467248916626,5.298046112060547
2765,99513,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",3621.0,8,0,35,27,14,0,0,10,4,10,4,0,0,0,0,0,0,27903,15464,1454,733,717,84,1.0198924541473389,4.570154190063477
2766,292779,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3201.0,7,0,185,89,0,0,0,34,34,34,34,0,0,0,4,10,0,20970,41570,46723,44755,885,0,-2.4750845432281494,1.645577311515808
2767,75036,"Mozilla/5.0 (Linux; Android 7.1.1; SM-T350 Build/NMF26X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.109 Safari/537.36",6011.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10568,2611,17169,14602,6629,22793,-2.0220279693603516,-2.2058064937591553
2768,49523,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:62.0) Gecko/20100101 Firefox/62.0,3107.0,24,0,28,14,0,2,0,13,10,13,10,0,0,0,0,0,0,25601,9016,2834,367,417,0,2.9514012336730957,4.235657691955566
2769,36104403,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3324.0,5,0,77,56,14,8,0,22,18,22,18,0,1,0,0,0,0,43684,11090,4375,35998205,1873,0,-0.5362135171890259,-9.263031005859375
2770,720075,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3464.0,8,0,184,119,30,0,0,10,16,10,16,0,0,0,6,2,0,67897,71163,20216,97381,3695,14,-3.122480869293213,3.494002342224121
2771,45115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3585.0,10,0,4,0,0,2,0,2,0,2,0,0,0,0,0,0,0,1366,725,1093,1565,1266,2384,-3.1806321144104004,6.218862056732178
2772,35384,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",2627.0,6,0,18,18,0,2,2,6,6,6,6,0,0,0,4,4,0,486,2509,1585,26679,0,0,-0.592103898525238,-7.465584754943848
2773,105470,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15",2936.0,5,0,20,21,0,2,4,6,12,6,12,0,1,1,6,2,1,1021,82,11353,8623,0,0,-4.309242248535156,3.3075461387634277
2774,29038,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3433.0,6,0,12,11,0,0,0,2,2,2,2,0,0,0,0,0,0,15850,4752,2301,3151,750,0,2.871622323989868,4.363778114318848
2775,136774,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3160.0,5,0,29,14,0,0,0,4,6,4,6,0,0,0,0,0,0,179,15451,13749,2283,133,0,-2.817514181137085,3.6823954582214355
2776,26995,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1050.0,4,0,23,10,0,0,0,6,2,6,2,0,0,0,0,0,0,16902,766,0,0,0,0,3.051356077194214,5.711878299713135
2777,296343,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,3471.0,5,0,150,62,0,2,0,10,4,10,4,0,0,0,2,6,0,837,22164,54598,72379,17461,133,-2.910771369934082,-2.7055764198303223
2778,72622,Mozilla/5.0 (Windows NT 5.1; rv:52.0) Gecko/20100101 Firefox/52.0,3565.0,7,0,116,42,0,0,0,9,6,9,6,0,0,0,2,6,0,1468,16812,2452,2584,43486,584,-5.381409645080566,1.7804632186889648
2779,9608,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3383.0,8,0,0,1,2,0,0,0,2,0,2,0,0,0,2,0,0,811,1441,1388,1509,2233,0,-0.0852741226553917,5.002720355987549
2780,34221,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36",574.2857055664062,1,0,18,40,0,0,0,2,2,2,2,0,0,0,0,0,0,966,212,0,0,0,0,-3.7499189376831055,7.730911731719971
2781,6737,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",496.0,1,0,8,6,9,0,0,3,2,3,2,0,0,0,0,0,0,652,49,0,0,0,0,-1.792462944984436,6.703580379486084
2782,186434,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:62.0) Gecko/20100101 Firefox/62.0,3763.5,17,0,174,78,10,2,8,11,20,11,20,0,0,2,6,8,2,3299,55997,50563,56353,2038,17831,-1.5205469131469727,-1.7769620418548584
2783,158631,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3234.0,9,0,94,87,12,2,0,14,12,14,12,0,0,0,2,4,0,2533,38641,28334,51991,698,0,-1.2194302082061768,-2.839097499847412
2784,170598,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3603.0,10,0,212,53,14,6,4,18,14,18,14,0,1,0,6,8,0,32949,16483,23033,78415,4398,12951,1.1701799631118774,-4.581141948699951
2785,65120,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2765.0,6,0,87,77,14,2,2,32,34,32,34,0,0,0,2,2,0,108,8967,16903,2884,0,0,-3.015658378601074,1.3972548246383667
2786,218245,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",3652.0,6,0,242,139,3,4,6,36,34,36,34,0,1,1,4,6,1,892,38121,53184,75870,1367,1183,-2.1974494457244873,-3.398829221725464
2787,131389,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",737.0,3,0,3,5,0,0,0,2,4,2,4,0,0,0,0,0,0,99,134,0,0,0,0,-5.815971374511719,7.615732669830322
2788,1702851,Mozilla/5.0 (X11; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,3329.0,5,0,100,46,11,4,2,12,8,12,8,0,1,0,2,2,0,391,5829,17131,21543,466,0,-5.766756534576416,5.869131088256836
2789,33843,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",3575.333251953125,10,0,9,14,2,0,0,2,2,2,2,0,0,0,0,0,0,1566,10768,1517,783,3349,951,-0.042834457010030746,2.960995674133301
2790,123398,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:61.0) Gecko/20100101 Firefox/61.0,3344.0,5,0,95,47,0,0,0,14,10,14,10,0,0,0,2,4,0,5171,24649,24499,29901,4074,0,-1.7915129661560059,-2.0195581912994385
