,timeOnPage,maxDepth,isInTune,clean,playRiff,playReference,autotuneGuitar,playNotes,playBeats,beatDiff,vizMode,guitarState,currentFrequency,targetString,timeSect0,timeSect1,timeSect2,timeSect3,timeSect4,timeSect5,timeSect6,timeSect7,timeSect8,timeSect9,timeSect10,timeSect11,timeSect12,timeSect13,x,y
20034,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.579849971,0.161748689
20035,75392,3378,0,0,0,0,0,0,0,0,0,3,45,20,2458,14963,20024,1699,12001,22340,0,0,0,0,0,0,0,0,-0.270319743,-0.87718626
20036,48436,7601,0,1,0,2,2,22,2,0,0,2,30,24,0,0,0,0,0,1079,267,591,11236,218,32846,2084,0,0,-1.011162617,4.87588108
20037,63706,10177,0,2,0,0,10,0,0,0,1,0,67,37,0,0,0,0,0,0,0,0,0,0,8407,36432,16380,2340,-1.169206614,4.489449131
20038,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12645934,2.639612443
20039,164017,1700,0,0,0,0,0,0,0,0,0,1,137,107,89805,64752,8198,0,0,0,0,0,0,0,0,0,0,0,-3.480377982,-5.069058173
20040,78517,5127,0,0,0,2,2,0,0,0,0,5,64,15,315,6422,49407,5067,4426,5204,1551,416,0,0,0,0,0,0,2.931373075,-3.646453988
20041,16057,12463,0,1,0,2,2,0,0,0,0,5,6,5,492,1771,1395,1595,560,943,1320,1004,501,66,1939,1235,452,1102,-3.837574712,3.133397323
20042,38834,3410,0,0,0,0,0,0,0,0,0,4,0,0,664,3886,3996,1932,2360,36,0,0,0,0,0,0,0,0,-2.883138424,-1.736941061
20043,18746,6750,0,1,0,2,2,0,0,0,0,4,0,0,0,579,10872,1579,4233,666,50,91,62,447,100,0,0,0,0.120309095,-2.49887945
20044,7823,4432,0,0,0,0,0,0,0,0,0,4,0,0,396,2662,1866,534,1506,764,31,0,0,0,0,0,0,0,-3.254201412,-0.14856274
20045,37115,10093.47852,0,1,0,2,4,6,0,0,0,7,40,15,83,349,11691,932,1134,518,48,2837,415,83,7627,1760,1224,1649,-0.106314417,-0.045998158
20046,14297,4432,0,0,0,0,0,0,0,0,0,4,0,0,99,332,500,433,1638,2696,17,0,0,0,0,0,0,0,-2.260859227,0.461572553
20047,38041,11311,0,1,0,4,4,0,0,0,0,9,12,12,184,2469,1485,823,2217,3268,820,1133,1570,1199,4221,7507,1717,7907,-2.160274038,2.894229604
20048,85910,5342,0,0,0,0,0,0,0,0,0,11,76,39,868,16135,37889,1721,11884,5165,1089,6515,1234,0,0,0,0,0,0.50623668,-2.489616522
20049,70584,2409,0,0,0,0,0,0,0,0,0,3,16,6,1299,13663,34688,4625,674,0,0,0,0,0,0,0,0,0,0.565861221,-3.628938238
20050,68891,1800,0,0,0,0,0,0,0,0,0,1,120,91,12064,19568,34615,383,0,0,0,0,0,0,0,0,0,0,-0.094277766,-4.039205135
20051,232484,8252,1,1,2,2,2,0,0,0,0,5,173,85,97,770,93909,72314,13682,33229,3183,1068,4932,650,1616,370,0,0,-0.013786949,-2.421210549
20052,20099,9959,0,1,0,4,1,0,0,0,0,9,0,0,132,2362,2702,171,1973,2893,730,728,450,161,812,531,69,264,-3.029291863,1.203988832
20053,120029,9529.231445,0,11,0,4,38,0,0,0,10,7,116,95,1899,1265,12905,1772,2320,2635,342,592,286,313,2250,2083,89238,1085,-2.286956623,4.661631467
20054,418893,11072,15,6,2,2,4,16,10,0,6,5,460,225,2606,25856,102177,455,15068,28390,521,4570,181,5048,74508,37107,24028,97180,0.791174457,1.983345683
20055,20685,2368,0,0,0,0,0,0,0,0,0,3,40,25,1268,5341,4982,6621,451,0,0,0,0,0,0,0,0,0,-1.982966283,-2.387414469
20056,26601,10897,0,1,0,2,2,0,0,0,0,5,6,6,315,2396,971,2590,2283,1012,584,486,46,2139,1212,6584,4284,1419,-2.432054347,2.492584441
20057,136061,10480,0,1,0,2,4,18,4,0,0,9,128,56,677,800,1202,52265,7070,5490,617,699,1952,1401,7241,31209,10193,6957,-4.970924571,1.879088026
20058,1459681,5179,7,1,2,1,0,0,0,0,0,5,229,57,3095,9821,1307374,20103,11398,22107,5147,2970,0,0,0,0,0,0,1.749959989,-7.040046348
20059,392786,10713,0,1,0,2,2,0,0,0,0,5,88,69,216,4182,9900,2766,5072,95138,464,1266,732,816,26594,37062,9490,13392,-1.628415015,0.770666289
20060,17660,1860,0,0,0,0,0,0,0,0,0,1,38,17,96,12097,102,16,0,0,0,0,0,0,0,0,0,0,-1.90064094,-6.374652786
20061,26235,8946,0,1,0,2,2,0,0,0,0,5,6,6,180,2079,2157,1033,2168,6187,608,3531,392,190,2690,1522,153,0,-2.007135265,0.793504086
20062,121340,13400.83301,0,1,0,2,2,0,0,0,0,7,21,9,734,3810,774,11338,2122,864,744,196,1848,132,4070,2214,118,1452,-4.545431767,-0.521156344
20063,21382,1761,0,0,0,0,0,0,0,0,0,1,15,10,1966,1152,617,2673,0,0,0,0,0,0,0,0,0,0,-4.559696144,-0.656022474
20064,55313,10273,0,1,0,4,4,0,0,0,0,9,17,15,3546,1250,4283,2951,5084,4982,3248,887,1082,2568,2500,1665,5499,8835,-2.308686141,2.141246617
20065,621568,9582,6,3,0,4,4,22,26,213,1,9,418,193,248,5455,85323,74223,10743,50630,218,3915,800,23050,83245,66399,3982,105796,0.25361904,1.487008286
20066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.290581579,0.072465235
20067,157037,10822,0,1,0,2,4,0,0,0,0,5,22,13,1838,7618,24062,785,11112,7419,2852,6453,1561,6475,27962,14399,9730,29719,0.391539667,2.065829391
20068,69178,7091,0,1,0,2,2,0,0,0,0,5,6,5,319,10301,6076,8786,4529,3658,3193,2734,3316,3150,22997,0,0,0,-0.217529521,2.624653912
20069,346552,11643,4,1,0,3,4,0,10,0,0,7,339,144,118,6672,3537,95201,10537,7517,13418,2812,2019,673,90202,7353,71922,27740,-5.379500501,2.65161037
20070,34291,9353,0,1,0,2,2,0,0,0,0,5,6,6,169,3951,2545,2717,5053,4944,784,3103,1732,937,4718,1851,872,649,-2.039744603,1.095697872
20071,929226,10539,0,1,0,4,6,0,0,0,0,11,73,53,428,12126,28875,10564,13241,21808,8302,2381,756,6279,4210,784,1349,10291,-5.935996882,-1.356921086
20072,34464,7569,0,1,0,2,2,0,0,0,0,5,8,7,842,2066,3500,934,3133,3099,319,2365,566,3534,11099,870,0,0,-0.516003922,2.568233915
20073,7879,1372,0,0,0,0,0,0,0,0,0,1,54,22,70,5793,502,0,0,0,0,0,0,0,0,0,0,0,-1.335472938,-5.91988015
20074,87804,5129,0,0,0,2,2,0,0,0,0,7,84,46,704,36458,36924,2454,528,1766,448,130,0,0,0,0,0,0,-0.343437529,-4.538999058
20075,175823,5538,1,0,2,2,2,0,0,0,0,5,86,27,960,10583,70745,12339,9030,8426,1389,1772,1174,0,0,0,0,0,1.445497862,-1.623654249
20076,83140,5676.799805,0,1,0,2,2,0,0,0,0,5,38,20,54577,1474,999,3005,1541,18759,147,1101,1320,198,0,0,0,0,-4.781118962,-5.278010878
20077,145579,5356,0,0,0,2,2,0,0,0,0,5,109,49,233,2467,61772,2580,2835,11295,93,3452,40,0,0,0,0,0,2.01834559,-1.26105485
20078,210320,12079,19,1,2,2,2,10,28,0,0,11,166,57,1350,1368,15862,51374,10064,12248,4792,4032,1546,2304,29000,27154,16118,31356,-5.079512819,2.065264545
20079,71701,6595,0,0,0,2,2,14,0,0,0,7,51,21,561,2334,40390,2383,6516,2984,2251,733,516,2484,8734,0,0,0,3.263204197,-1.815724057
20080,29142,2451,0,0,0,0,0,0,0,0,0,3,0,0,336,932,1038,220,10,0,0,0,0,0,0,0,0,0,-3.941538102,-1.773625479
20081,94173,5138,0,0,0,1,0,0,0,0,0,5,15,12,1094,7803,30216,5674,13502,7363,438,2190,0,0,0,0,0,0,0.525655423,-1.453400845
20082,179112,10144,6,2,0,4,2,10,20,126,0,3,136,46,0,0,0,0,0,0,0,1266,2798,63560,16036,76868,3132,9568,0.800271295,2.811929721
20083,364818,9322,13,1,2,2,2,0,0,0,0,9,257,94,601,11785,122300,17801,11685,24287,5767,2233,92767,1664,27804,35537,7468,51,3.014626056,0.574729063
20084,83170,2784,0,0,0,0,0,0,0,0,0,3,79,35,300,6888,53962,892,10694,0,0,0,0,0,0,0,0,0,2.692854689,-4.14363802
20085,6773,5420,0,0,0,0,0,0,0,0,0,4,0,0,197,1320,2444,580,541,62,435,14,0,0,0,0,0,0,-4.229688178,1.581411639
20086,231204,8423.25,4,5,2,2,6,18,16,0,1,13,206,89,2052,5196,107632,13346,5994,32540,5806,1130,11586,18274,17638,9302,72,0,2.56309035,-0.641918843
20087,78862,5055,0,1,0,2,2,0,0,0,0,5,52,17,24102,4722,31888,2536,3810,6434,1310,912,0,0,0,0,0,0,-0.773493206,-3.587560414
20088,283747,9567,21,1,2,4,4,0,0,0,0,5,270,114,11189,9102,180773,12018,14486,19218,3402,1649,167,25036,2718,682,1118,1251,3.602479925,-3.036088595
20089,302758,22,0,0,0,0,0,0,0,0,0,0,22,19,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.682129876,-4.821068545
20090,342193,10070,3,1,2,2,4,0,0,0,0,5,447,180,773,7835,209391,26886,7819,46172,2484,2183,2739,28,101,249,217,1300,3.901648124,-2.757368193
20091,55836,3558,0,0,0,0,0,0,0,0,0,3,0,0,333,5162,9087,5757,29548,5079,0,0,0,0,0,0,0,0,0.064927427,0.548310274
20092,713786,9749,3,5,2,2,4,6,12,0,2,7,489,133,47180,8494,554812,15954,10055,11172,251,2067,1267,1019,28707,11354,14732,6053,2.691182983,-5.87213018
20093,38917,1880,0,0,0,0,0,0,0,0,0,2,2,2,186,23435,15247,36,0,0,0,0,0,0,0,0,0,0,-0.497670642,-5.245903495
20094,75173,8565,0,5,0,2,2,2,0,0,0,5,135,105,602,23443,19648,1698,6485,13427,318,4600,683,2925,143,517,19,0,-0.831955571,-2.560100435
20095,4557506,5175,4,1,2,1,0,0,0,0,0,13,294,86,156,6285,175818,21920,35638,21751,2666,1153,0,0,0,0,0,0,-6.045552443,-1.100380309
20096,85780,4251,0,0,0,0,0,0,0,0,0,4,121,73,99,20677,22465,15506,234,9597,18,0,0,0,0,0,0,0,-0.873975325,-2.636090113
20097,44551,7999,0,1,0,2,2,0,0,0,0,5,43,33,199,8849,1782,3303,12983,1633,133,7566,101,384,866,834,0,0,-1.510974623,-0.348283096
20098,331976,10335,14,1,2,3,4,10,6,0,0,5,266,89,334,2488,68620,634,13532,45304,684,5666,5256,1520,40284,28484,18038,87734,0.635917479,2.36530476
20099,99951,6981,4,1,0,2,2,8,0,0,0,5,41,30,248,1035,1857,1522,869,2257,387,1453,7563,580,14095,0,0,0,-4.066270941,0.003716451
20100,22817,10282.63184,0,1,0,2,2,0,0,0,0,3,6,6,0,2950,1619,4632,2086,1674,1541,1163,1420,1314,1470,868,916,1135,-3.497760902,1.109640636
20101,199571,10767,2,3,2,4,2,6,0,0,0,7,208,62,4034,8558,114816,17248,10826,3468,3536,1217,10663,3053,15512,4870,217,602,3.111147874,-2.497798445
20102,63160,10322,0,1,0,2,2,0,0,0,0,5,28,15,183,6817,22451,2349,7300,6871,1980,3698,2168,2299,2476,945,819,1403,0.412884027,-1.375380312
20103,68415,5726,2,0,0,5,4,0,0,0,0,5,46,39,1271,6477,12353,2472,3122,21889,6708,4674,3889,1002,0,0,0,0,-0.514423863,0.255650481
20104,398174,10407,7,3,2,2,2,12,12,0,0,7,230,70,688,10814,66954,11414,15448,22286,1648,4416,1000,187884,17916,43932,7882,4138,2.14075578,2.810514977
20105,86089,6867,0,0,0,1,0,0,0,0,0,7,125,66,6318,325,20000,44539,7569,1385,684,1985,50,84,652,0,0,0,-5.932058939,-0.049030958
20106,854748,6527,0,0,0,1,0,0,0,0,0,5,42,32,264,2734,2682,10234,2410,3540,12800,1164,2340,1930,838,0,0,0,-6.735242102,-2.815029334
20107,45458,10562,0,1,0,2,2,0,0,0,0,7,8,6,873,2340,383,6734,3685,11644,8593,124,620,2902,4793,839,48,86,-2.05803481,0.540588894
20108,392654,9829,0,5,0,4,6,16,14,0,0,7,121,28,13341,21437,157938,7636,9632,11654,648,2570,17401,44441,54709,27315,9971,5988,2.214710517,0.084950744
20109,55961,6245,0,0,0,2,2,0,0,0,0,5,76,52,107,21102,18005,1158,1221,1333,949,1285,99,167,50,0,0,0,-0.801184862,-3.981295279
20110,1400654,1908,0,0,0,0,0,0,0,0,0,3,3,3,201,2752,1946,485,0,0,0,0,0,0,0,0,0,0,-6.956171865,-4.208673375
20111,66818,6016,0,0,0,2,2,0,0,0,0,5,108,59,4532,768,36681,1801,4207,10242,2439,494,950,3602,0,0,0,0,3.30452008,-2.249138177
20112,511205,853,0,0,0,0,0,0,0,0,0,0,39,32,992,1217,0,0,0,0,0,0,0,0,0,0,0,0,-6.532777708,-4.259621272
20113,34789,5581,0,1,0,2,2,0,0,0,0,5,62,41,0,4235,18785,1449,2434,4750,1918,856,311,0,0,0,0,0,1.549171669,-2.437092809
20114,32135,10266,0,1,0,2,2,0,0,0,0,5,13,11,177,3630,2068,1431,504,1634,469,550,617,732,855,280,232,340,-3.219686895,0.573534619
20115,36512,5938,0,0,0,2,2,0,0,0,0,5,10,7,82,432,2334,4506,1250,752,0,82,918,124,0,0,0,0,-3.85054116,-0.236889004
20116,82771,9349,0,3,0,2,2,0,0,0,0,5,115,68,2532,5553,54623,149,3017,4685,283,1983,8185,35,86,79,67,18,2.986512713,-3.783567108
20117,324767,10329,13,1,2,4,4,10,4,0,0,5,328,92,817,2002,92319,3402,17337,26628,700,2289,832,139118,5022,28415,2986,2655,2.648681173,2.481335565
20118,66581,4356,0,0,0,0,0,0,0,0,0,10,81,55,735,3173,17006,3285,5472,35020,1218,0,0,0,0,0,0,0,-0.374262788,0.809879263
20119,102272,9850,0,1,0,4,4,0,0,0,0,5,6,6,3261,3707,8907,4105,10666,6249,934,2404,11078,10960,23249,3967,6736,3985,-0.103752149,1.536502046
20120,750456,10981,3,3,2,2,10,16,6,0,1,7,352,171,305167,11314,81225,8374,29372,21179,84,5110,2687,75805,22193,51389,80165,46836,-3.565974249,-3.916412476
20121,230866,5180,0,0,0,2,2,0,0,0,0,5,19,12,433,815,201853,11997,751,734,534,518,0,0,0,0,0,0,2.183719455,-6.782856378
20122,90716,9766,0,1,0,2,2,2,0,0,0,11,120,65,800,8700,28068,10488,4496,23090,118,2134,58,4528,3794,1448,1200,416,0.593270328,-0.70245256
20123,4576,10245,0,1,0,2,2,0,0,0,0,5,6,6,1946,56,18,0,24,42,0,0,0,14,32,0,0,1424,-4.219348438,4.875546645
20124,3334,10169,0,1,0,2,2,0,0,0,0,4,6,6,48,50,44,16,42,0,30,0,22,8,50,26,38,94,-4.2716196,5.260688885
20125,3664,10245,0,1,0,2,2,0,0,0,0,5,6,6,190,910,18,24,0,26,0,18,0,34,0,20,0,916,-4.184451304,5.236013164
20126,207160,9844,0,1,0,2,2,0,0,0,0,5,40,30,2546,70610,16818,8318,8960,5384,6834,1264,2882,986,3520,1014,1138,10386,-2.606626225,-3.986382958
20127,51604,4536,0,0,0,1,0,0,0,0,0,5,1,1,1353,1013,1231,680,735,2996,128,0,0,0,0,0,0,0,-4.268170066,-1.234353552
20128,44454,9469,0,1,0,2,2,0,0,0,0,5,6,5,582,3127,5184,1670,2794,3891,1677,895,1985,1384,5918,6370,8228,222,-1.490042984,2.123193363
20129,218426,10519,5,1,2,2,2,0,0,0,0,5,279,114,81,10517,70910,2572,16930,21920,2929,2499,2014,68585,3253,409,74,1868,2.670369642,1.798674158
20130,17999,5570,0,1,0,2,2,0,0,0,0,5,6,5,1007,3135,3122,3365,4437,116,34,666,35,0,0,0,0,0,-2.245949479,-1.231003518
20131,22700,3023,0,0,0,0,0,0,0,0,0,3,0,0,1398,4089,8976,2251,2188,0,0,0,0,0,0,0,0,0,-0.136557296,-2.795859341
20132,24324,2267,0,0,0,0,0,0,0,0,0,3,0,0,453,8169,3334,8964,0,0,0,0,0,0,0,0,0,0,-4.802516723,-0.382235046
20133,16598,1651,0,0,0,0,0,0,0,0,0,1,5,4,1018,1508,2504,0,0,0,0,0,0,0,0,0,0,0,-2.094806422,-2.367446153
20134,62190,7762,0,1,0,4,2,0,0,0,0,9,146,113,7882,1518,7620,651,1397,4234,786,2585,1463,2300,1432,2268,0,0,-2.882995582,-2.11622645
20135,21507,12025,0,1,0,2,2,0,0,0,0,5,6,6,868,1248,133,1353,949,551,184,171,29,183,467,801,117,1118,-3.606383708,2.453485701
20136,123874,3117,1,0,2,0,0,0,0,0,0,3,72,11,1097,2947,73742,6860,4677,0,0,0,0,0,0,0,0,0,2.8486591,-3.456462675
20137,14643,5483,0,0,0,2,2,0,0,0,0,2,12,12,0,0,0,0,6517,2597,1548,2563,1336,0,0,0,0,0,-1.599975985,0.406223727
20138,41655,8093,0,1,0,2,2,0,0,0,0,5,6,6,512,4047,4082,3098,3625,2841,1119,2106,2052,1897,10377,3707,0,0,-0.89902512,2.138830369
20139,195276,9293,0,1,0,4,4,0,0,0,0,9,46,39,214,4810,13524,1810,5926,8640,6636,948,194,844,356,474,4130,144,-3.744168085,-1.575514576
20140,50960,1599,0,0,0,0,0,0,0,0,0,1,81,63,1017,11910,1918,0,0,0,0,0,0,0,0,0,0,0,-3.100542603,-3.623984922
20141,212326,10151.2666,0,1,0,2,2,0,0,0,0,5,6,6,310,6176,6128,11022,7434,7066,588,1686,1586,1994,2882,1334,702,918,-4.728004863,-1.590986801
20142,26620,6681,0,1,0,2,2,8,0,0,0,5,19,17,552,2686,1272,816,1064,1220,1132,552,666,6104,5456,0,0,0,-0.58412204,2.046985296
20143,94690,9240,0,4,0,0,2,0,14,0,1,0,68,45,0,0,0,0,0,0,0,0,0,0,22906,59668,7908,1134,-1.078387871,4.455043219
20144,228792,9576,0,1,0,4,4,0,0,0,0,9,44,40,1185,7170,4831,7214,3154,4535,1783,3986,3400,2301,6650,2534,7568,2899,-5.106982658,-1.49348614
20145,16192,10683,0,1,0,4,4,0,0,0,0,8,12,12,1950,134,506,527,110,0,69,0,164,41,543,94,38,2501,-3.464295617,3.026374202
20146,102006,5230,0,0,0,1,0,0,0,0,0,7,89,37,620,5096,48061,15910,18979,8294,87,1996,153,0,0,0,0,0,1.22660867,-2.349769144
20147,254414,2508,0,0,0,0,0,0,0,0,0,3,69,26,202,127208,116998,1110,3670,0,0,0,0,0,0,0,0,0,-0.370849129,-5.027710693
20148,182958,10704,3,1,2,4,4,14,0,0,0,9,158,62,342,2372,1300,94044,8168,6450,350,5076,134,172,46688,2266,1468,2066,-6.110573706,2.349045461
20149,47627,8570,0,1,0,2,2,0,0,0,0,5,12,11,133,6167,7586,3264,14019,5417,2183,4001,767,767,916,1351,117,0,-1.126000739,-0.479212456
20150,112516,9632.799805,0,1,0,2,2,0,0,0,0,5,52,36,332,4414,26174,350,2618,2130,4270,246,262,866,1102,706,580,148,0.049052281,-0.944094598
20151,38443,9483.5,0,1,0,2,2,0,0,0,0,5,6,6,864,2763,4781,1918,6301,2332,3463,1371,5662,2652,2330,884,2001,683,-1.565854053,0.379454525
20152,104826,8900,0,1,0,4,2,0,0,0,0,13,126,98,4456,19670,18602,4594,10694,20405,2341,3729,331,6901,3772,1826,571,0,-0.850742853,-1.184653114
20153,36016,11104,4,1,0,2,2,0,0,0,0,9,42,36,266,1785,2470,950,2569,13729,568,2550,768,1150,4871,1968,668,317,-1.494705272,1.307102626
20154,230176,10213,0,1,0,2,2,0,0,0,0,5,20,17,166,7850,8412,2686,4718,8633,2233,3200,571,2235,1890,872,667,668,-4.584471745,-1.652872762
20155,4790,10410,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1499,297,2978,-3.559254444,5.221957296
20156,2004,10710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,-3.671072008,5.651695913
20157,31923,2816.5,0,0,0,0,0,0,0,0,0,3,0,0,2876,3211,7706,2135,2740,0,0,0,0,0,0,0,0,0,-0.784035327,-1.973816582
20158,768197,10206,0,1,0,2,2,0,0,0,0,5,6,6,101,167,1470,64,185,1518,82,81,103,1496,283,968,100,150,-6.427175031,-2.91369766
20159,94837,10293,0,5,0,2,4,0,4,0,0,5,60,42,117,1984,2848,534,4385,15519,12196,501,736,25137,5610,19234,800,4052,0.45977562,1.997578129
20160,16084,2970,0,0,0,0,0,0,0,0,0,4,1,1,1133,2599,9135,165,1601,0,0,0,0,0,0,0,0,0,1.14204611,-3.564312934
20161,18009,5687,0,0,0,2,0,0,0,0,0,9,12,11,171,4714,3128,533,3246,1287,1484,900,138,650,0,0,0,0,-2.17159399,-1.126254536
20162,3793,675,0,0,0,0,0,0,0,0,0,0,26,21,325,51,0,0,0,0,0,0,0,0,0,0,0,0,-4.0594022,-1.946484529
20163,511978,7122,0,1,0,2,2,0,0,0,0,5,6,5,387,3417,3100,351,1933,461449,43,183,324,94,284,0,0,0,-2.64394766,2.918754938
20164,251013,10406,2,2,2,2,6,14,6,0,0,5,289,109,1050,4523,96066,1618,14552,19860,669,2202,4907,1602,60849,10097,13469,15723,1.905922138,0.849572895
20165,1519782,10259,27,7,2,6,6,24,12,0,3,5,324,133,609064,13084,74598,19484,4168,31866,1768,3250,900,7482,146618,30268,2634,8436,-3.722779994,-4.155285509
20166,201430,3981,0,0,0,0,0,0,0,0,0,4,0,0,676,1766,1404,1314,1780,1082,0,0,0,0,0,0,0,0,-6.208469965,-2.39270105
20167,80335,5057,0,0,0,1,0,0,0,0,0,5,3,2,835,6472,22184,8637,15347,10615,1722,1632,0,0,0,0,0,0,-0.330503138,-1.377138559
20168,347904,10726,22,1,2,8,10,0,4,0,1,15,395,214,1734,5053,123566,2098,16903,26925,2029,4519,2783,1326,51636,32593,4480,57194,1.571552174,0.529803344
20169,34006,6085,0,0,0,2,2,0,0,0,0,7,44,37,216,2150,3099,3484,2989,10912,1652,1280,67,821,0,0,0,0,-1.463229765,0.247658517
20170,42808,6157,0,0,0,2,2,0,0,0,0,5,7,7,1094,5150,7782,1172,5590,13712,506,2032,516,798,0,0,0,0,-0.826705305,-0.159485999
20171,126048,8556,5,1,2,2,2,0,0,0,0,7,108,33,3724,824,2530,60258,10844,26222,3170,680,1468,734,7126,1268,3320,0,-5.817230764,1.327513902
20172,271828,8661,0,1,0,2,2,0,0,0,0,5,205,39,365,10400,171764,4702,8217,20585,2599,2367,899,6350,3250,850,553,0,3.684110139,-3.110282257
20173,923542,10364,1,1,2,2,2,0,0,0,0,9,306,116,168,40366,171928,10556,35992,25626,766,6718,1100,200,1848,1770,236,2200,-0.885244604,-1.692143687
20174,34349,8056,0,1,0,2,2,0,0,0,0,5,6,6,443,763,2661,554,3713,8234,3295,1423,7270,476,2090,2204,0,0,-1.340374657,0.869958934
20175,25238,10490,0,1,0,2,2,0,0,0,0,5,6,5,124,6300,818,1016,3400,2614,230,1304,100,2050,1950,734,1804,1218,-2.973854111,0.780902688
20176,8572,9538,0,1,0,2,2,0,0,0,0,5,6,6,115,901,1266,36,42,75,47,1773,34,27,83,1585,1258,0,-4.265643202,3.647302676
20177,324974,8949,3,1,0,2,2,30,0,0,0,7,361,170,19610,16144,183904,2012,14614,7528,4760,23874,1278,38164,1028,1812,5270,0,3.09212168,-1.694971164
20178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.133958318,-1.325991216
20179,44483,10148,0,1,0,2,2,12,0,0,0,5,63,50,16124,633,1817,2767,1416,5017,549,2034,1220,1096,5987,630,567,485,-3.762364532,-3.858786419
20180,133353,10981,0,1,0,2,2,0,0,0,0,5,0,0,1330,3332,3431,349,1583,3364,567,199,1599,633,916,3015,801,9246,-4.782732984,-0.765146979
20181,203832,7303.5,0,1,0,2,2,0,0,0,0,5,6,6,872,5100,4944,1760,8416,17556,1332,4824,1252,9208,15222,218,0,0,-4.171906794,-0.485620173
20182,534685,10842,0,1,0,2,2,0,0,0,0,5,8,7,266,6719,4838,1201,6931,16054,2196,4153,2185,3044,7856,134,86,414,-5.775317087,-1.478930726
20183,19874,12283,0,1,0,6,4,0,0,0,0,12,0,0,0,1742,1298,36,2120,1714,0,32,990,36,1898,182,184,9588,-2.560172838,3.972447523
20184,16716602,9453,0,1,0,2,2,0,0,0,0,5,6,6,149,7185,5421,3921,7687,4762,4931,958,2183,718,24700,2927,900,52,-7.402751764,-4.62269609
20185,87872,8726,0,1,0,2,2,0,0,0,0,7,126,78,3241,18797,47069,4802,6746,1482,1218,1914,151,979,474,57,0,0,0.914524333,-3.728103567
20186,55858,8469,0,1,0,4,4,0,0,0,0,7,0,0,0,0,7270,4896,5836,2785,7300,2233,1133,1451,21232,1280,421,0,-0.105404811,2.543750009
20187,1405830,5499,0,0,0,0,0,0,0,0,0,4,332,52,383,219666,6450,367,1250,2033,384,1083,101,0,0,0,0,0,-3.771358799,-3.483751101
20188,421087,9610,8,2,2,2,4,10,14,0,3,5,378,130,497,3219,65354,553,29179,31660,3785,2206,848,90358,46208,71085,59674,189,1.157231175,1.888030201
20189,130778,10365,3,1,2,2,2,0,0,0,0,5,121,38,642,6966,75934,1150,8076,4364,7150,1230,892,2448,12660,2834,1758,1484,3.235624641,-2.160259793
20190,123370,5821,1,0,0,2,2,0,0,0,0,7,115,26,198,6258,82087,6434,5365,9655,315,3567,416,1474,0,0,0,0,3.75093109,-3.661926471
20191,50866,10785,0,1,0,2,2,0,0,0,0,5,0,0,832,5905,7570,45,6880,4417,513,684,1051,538,2681,1035,983,2181,-1.727425576,-0.188076522
20192,431615,9964,0,1,0,2,2,0,0,0,0,5,17,15,118,87,2421,3228,1759,7333,1267,1050,84,1391,36,49,383,0,-6.004366186,-2.258890805
20193,15257,1958,0,0,0,0,0,0,0,0,0,2,18,18,800,7749,5299,71,0,0,0,0,0,0,0,0,0,0,-0.599627585,-4.948677485
20194,25228,3596.800049,0,0,0,0,0,0,0,0,0,4,18,12,118,2666,8666,4382,2101,2518,0,0,0,0,0,0,0,0,-0.024022855,-1.88241781
20195,29090,7993,0,1,0,3,2,10,2,0,0,7,16,14,149,349,752,1150,1952,2914,900,1833,1098,1553,10508,4623,0,0,-0.865691367,2.982114233
20196,118409,7542,0,0,0,2,2,0,0,0,0,5,6,6,190,2546,1201,2648,333,4205,817,1118,1951,2164,1101,773,0,0,-4.850389555,-1.853061537
20197,14891,6121,0,0,0,2,2,0,0,0,0,5,7,6,116,2250,4054,781,598,633,384,71,412,34,0,0,0,0,-2.291713898,-0.785470165
20198,79108,9452,0,1,0,2,2,0,0,0,0,5,31,12,1877,8518,19286,350,4951,1166,966,2306,1812,650,1968,1318,715,52,-0.292170696,-1.53264081
20199,14137,4729,0,0,0,0,0,0,0,0,0,3,1,1,1117,3424,1253,535,880,572,283,0,0,0,0,0,0,0,-2.805387386,-1.303184615
20200,24334,3179.199951,0,0,0,0,0,0,0,0,0,5,0,0,216,2814,5526,3774,4958,0,0,0,0,0,0,0,0,0,-1.255300418,-1.878616358
20201,43446,9450,0,1,0,2,2,0,0,0,0,5,15,14,663,1767,1867,150,9351,3884,2534,816,4734,250,11585,3520,914,451,-0.744543753,1.665493162
20202,17371,4865,0,0,0,1,0,0,0,0,0,5,2,1,0,1829,5833,2388,3515,1652,1678,376,0,0,0,0,0,0,-0.950267261,-1.43964125
20203,2475,59,0,0,0,0,0,0,0,0,0,0,52,47,102,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.088538743,-3.882166819
